x,y,labels
-0.06378504101181681,0.16239218446788128,1
-0.4475894623481489,0.5629731248436223,1
0.3303770923586975,-0.5961029319764486,0
0.0800310098364243,-0.7900536872866526,0
-0.45003993202686,0.6796151892738078,1
-0.8489736105954933,-0.24671459986713784,0
0.9783508924179101,-0.20740339672511032,0
-0.6077100534960185,-0.7406176453263165,0
-0.7912636804920423,0.412609687049589,1
0.445888583212559,-0.7342873281641809,0
0.7175746069836852,0.734277107742975,1
-0.07313786532269373,0.1741582199513232,1
0.20089391163462733,-0.43492126798110164,0
0.14361597943921245,0.927652663985663,1
0.13702604348316094,0.9902475300175961,1
0.2783290715572557,0.3383085407146704,1
0.03368465052564207,-0.7323108322796266,0
-0.3955610741550011,0.4987773036422174,1
0.742640336927255,0.8377401150552428,1
-0.1261204398919995,-0.3732645175843661,0
-0.2855550605568331,-0.6202837499625675,0
0.6894460814950623,-0.17895486847152742,0
0.5734853880299196,0.2613265439746384,1
0.9838756785252318,0.7486136670020325,1
0.6010579906319029,0.774706289308593,1
0.40293905006684416,-0.6836445657664236,0
-0.05901193873135502,-0.9432873185238231,0
-0.7138753895334387,-0.18525151424956254,0
-0.41993598448018044,0.25519248129188377,1
0.41384004772079397,-0.6085789917173177,0
-0.08469293518545995,0.2642879952357309,1
0.6579729388409705,0.28904322729460796,1
0.4757646008312073,-0.8739623975732316,0
0.6727084673515165,-0.7708180715195223,0
0.3033087033384898,0.34509422027611647,1
0.3862920687055922,-0.5119330473585331,0
-0.3132557753905154,0.4203855776271037,1
0.5672212779212802,0.34874837800073744,1
-0.34934231570163865,0.8458205874943405,1
-0.8772666780413976,-0.4886910807118954,0
0.5104392978029195,0.386050520333274,1
-0.18125776441119923,0.9581357244545015,1
0.6918320802167162,0.5726498820706369,1
0.6074612395419718,-0.5577190113364101,0
0.4621630780324941,0.6696334034032405,1
0.08809299141935711,0.5173905138565678,1
0.13810215097290413,-0.5267733610870093,0
0.42746742973865937,-0.8460189268449954,0
0.9974580092851795,-0.5054296189118599,0
-0.5888664155238521,-0.5406357535294724,0
-0.09165928855861671,-0.9022026011075144,0
0.940707233068401,0.8327204679295832,1
-0.47852168976596854,-0.5384175535837981,0
-0.6534798976937719,-0.909924924391996,0
0.11600343024773174,-0.2614375392103203,0
0.0304848728951872,0.26169407276231027,1
0.8107148082127571,0.41661731218502984,1
-0.5070006885238934,0.6530916077964743,1
-0.626739930425547,0.589055269735814,1
-0.44433055393350496,0.6153625319396026,1
0.36775466455833916,-0.6077352166097374,0
0.22993603046864886,-0.92618142694218,0
0.07220279587507683,0.1706802848050364,1
0.8247643611104898,0.9052342314530213,1
0.1896102626251428,0.6008557258037492,1
0.3676097072452371,0.9201175465512637,1
-0.39768979879982913,-0.34882048731901283,0
0.38742215607871144,-0.9321229934453479,0
-0.8943555091394162,-0.9084407870619282,0
-0.29449104795681436,-0.7620985967120295,0
0.46166751805459905,0.4546226328560108,1
0.8812330286659873,0.16392054605325623,1
0.9416924552811934,-0.6562223535321812,0
0.9150072063063435,-0.7720479184266822,0
0.8601624180527083,-0.3119545309129024,0
-0.0728229938047118,-0.8245557194791497,0
-0.9290239386881627,-0.9788609171009477,0
0.782273763811751,-0.273970745138306,0
-0.22881225870853772,0.448819441060492,1
-0.8834683765582332,0.360372306467198,1
-0.502743093334,-0.6167139207522452,0
-0.7937258936132625,-0.8498134718562398,0
0.4710006774020301,0.30579506110439847,1
0.09644420481156613,-0.4485195511019682,0
-0.9188295288079749,-0.46219760702748736,0
0.6446995106231383,-0.8689349169000822,0
-0.511105458540029,0.2731512361980626,1
0.7476960797759227,0.5284990910195444,1
-0.35318472564390646,0.4942987504102512,1
0.7432166737480579,-0.906993021997629,0
0.041288103409566235,0.44521791472865435,1
0.8595708143130294,-0.4671724038478162,0
-0.11202259084422095,-0.2288612906731815,0
0.5716472329337883,-0.9207291293258881,0
0.0013741719363034033,-0.6172372209028443,0
-0.9266171399926859,0.42045109775765854,1
-0.35440444926564263,-0.2619109277478042,0
-0.47284811733151644,0.6135663239754916,1
-0.41115061614383697,0.3543870477544542,1
0.28041167581346627,-0.2962962093895769,0
0.8976080009230047,-0.9847759283398507,0
0.05169649988275937,0.38236769971027496,1
0.7476428821443921,0.912116217111961,1
-0.1959010863645072,0.7912395473529104,1
-0.9567116144146299,0.5769727527493795,1
-0.09419088502127493,0.15046552165197102,1
-0.06958050319447029,0.22647621942741303,1
-0.3802340685727694,-0.2221164511883036,0
-0.8155583153408543,-0.3876929609524038,0
0.46115684478791463,0.9713799685540299,1
-0.4533683515876106,0.6378466206707158,1
-0.22175170918684728,0.915438016598507,1
0.4386051856688171,0.862777227958337,1
-0.5044646302399731,-0.9141029352681647,0
-0.4167047463436324,-0.8854775175963179,0
-0.7142147399532719,0.6849693428838091,1
0.822557852765821,-0.5035145204296958,0
0.8141469150746088,-0.3381255841568942,0
0.20511611087173098,-0.5166537144563605,0
0.8315260331100429,-0.7805657809919198,0
0.3343729715499191,0.9699493362602691,1
0.28545431540194444,0.5301654446463171,1
0.11797871990232633,0.22950870946707957,1
-0.8434148504197605,-0.8035251332173396,0
0.9031123762777107,0.17595157070623157,1
-0.02950704462027476,-0.217283441714192,0
0.7604319412602354,0.26045031041177924,1
-0.27052611568905727,0.6125482991669557,1
0.6619532148272518,0.5298255347031631,1
-0.28140843892726974,-0.6474203781032308,0
0.2147320268980928,-0.2723287137980752,0
-0.24063396294663764,-0.9331352989982262,0
-0.011274653024671899,-0.833219236182321,0
-0.827619478275966,0.574224154398965,1
-0.43889685137986967,0.5149110851481076,1
0.7912644032557401,0.5665481162995145,1
-0.23304588710358365,-0.17629048722919705,0
-0.3784170841507344,-0.4405989283850609,0
-0.09377407667433024,-0.9770549036339442,0
-0.9419939728985873,0.17744216052233197,1
-0.402034753861396,-0.9741126939690963,0
0.9419950236634529,-0.9247333900630239,0
-0.0721588445568484,-0.4553642726097189,0
-0.45673686117920753,0.9314170151639263,1
-0.11216731964681381,0.38450671134286285,1
-0.795299398756812,0.8398266097521243,1
-0.6639614956298086,0.6401305292875104,1
-0.8765694025775119,-0.5176194041062301,0
-0.8395114506038102,0.47083963213976854,1
-0.19781130680207393,0.3445301845596951,1
-0.6173846453979028,0.48166481310609877,1
-0.7346283013540611,0.9152928549626744,1
0.444676458814629,0.9313835808355269,1
0.29968593388846476,0.5067746950107632,1
-0.5381765556609128,-0.7402315715022381,0
0.47932114572725193,-0.5631239578613416,0
0.39655538759963505,-0.842316886668766,0
-0.3832576793487663,0.2686412755600909,1
0.6875484214202965,0.6275913676189451,1
0.9138581700002888,0.8452860679327481,1
0.53989293206297,0.5553609018241812,1
0.42826533575625403,0.3033740670658287,1
-0.10829333273982122,-0.29850612815877686,0
0.26294285197563316,-0.2511375442373742,0
-0.5163154034367874,-0.9233232124341344,0
0.8072571810100753,-0.5439525165501844,0
-0.22098530962313268,0.8523046454798617,1
-0.4302784037760494,0.4234097985491523,1
0.14411596264821402,-0.29073402734190834,0
-0.869150810242677,-0.3476722130945171,0
0.33622293877118836,0.4035821179556067,1
-0.8457059209067086,-0.8995820482477803,0
0.08047787682677465,-0.7824016851607882,0
0.1260235291134688,-0.44488572596121,0
-0.23881701877580985,0.3217788402842956,1
-0.8492171263433699,-0.6066905343225595,0
0.0910464515468623,-0.2876848913579477,0
-0.38601141615138523,0.5117717113201263,1
0.6378795522194585,-0.3466402269671556,0
-0.6387515404681965,0.661445826331486,1
-0.5005618320982683,0.44327444648855696,1
-0.5377479109977465,0.2328460404309456,1
-0.9686571289023886,-0.769117259685846,0
-0.10904652774613033,-0.4866933691370441,0
0.4433870274900089,0.32827373977238183,1
0.3296488866004328,-0.6391661070120938,0
-0.2829876952213577,-0.6234121734409126,0
0.11739379424685836,0.8060001288215175,1
0.021900759271190395,0.33938989210945647,1
0.1975650571990435,-0.35056312298456294,0
0.8884356360005923,-0.9022049355220125,0
-0.42189334062716455,0.3197802528941398,1
-0.06937706418209433,-0.8452603394238702,0
0.10894915979223474,0.37585199302155825,1
-0.018848046195998336,0.2954632177698624,1
-0.7622391888266624,0.32369871521293336,1
0.8335433492734055,-0.4834915852217816,0
0.5469483014928389,0.41208441862739864,1
-0.11522153279367098,0.4631235990684728,1
0.9697603681049716,0.3634902138420273,1
0.2684362390986017,0.5268050017242061,1
-0.282390367588065,-0.8971592956303507,0
0.7628226571830354,-0.6534019926304231,0
-0.8543878712071442,-0.5304882347879145,0
-0.7450244497031546,0.8157244334348233,1
-0.3769552197499326,0.830078171200028,1
-0.3251145774550037,0.1687491958893006,1
-0.5983551965990759,-0.3694673415756331,0
0.5378023817595736,0.5980515040901799,1
0.6701488318216571,0.46446898103763834,1
-0.7038277532606343,0.26525938802492655,1
0.40635868907574313,0.6281868966202153,1
-0.772260043947236,-0.24871493360014063,0
0.6816393053159593,0.6546261508200333,1
0.9648727188694863,0.3859076893167215,1
0.29188062438951845,-0.7257911194128623,0
-0.028742170576277593,-0.38078630152084747,0
-0.8892954346292972,0.4989643590750934,1
-0.5179036767479004,-0.692287929647434,0
0.7094123002616008,-0.858143611081666,0
-0.5703499077582108,-0.26535743303881043,0
0.8045935803082396,0.7130418179791758,1
0.7079215031506609,0.32917205930712123,1
-0.8797258080867651,0.28090268490835646,1
-0.811893567029822,0.7012135787218352,1
-0.9430190253272952,0.8470196392607339,1
-0.9284168776063335,-0.4680017842431756,0
0.7541562467190013,-0.731101295060568,0
0.9023056130756595,-0.835779559838566,0
-0.3086200231769949,-0.2470971708713552,0
-0.8946545644593609,0.5258695467562113,1
-0.9489248538381574,-0.5730710323937043,0
-0.37515037664524997,0.8456904231131692,1
0.6461926818720827,-0.8732696140555616,0
0.28801300982968536,0.7647786534255956,1
0.9189825073959292,-0.4781283542721777,0
0.2222302400542686,0.22137950995804068,1
0.030580348769452925,-0.4197414166502542,0
0.4461692983524974,0.8797248223738245,1
0.30649135896625945,-0.35692511777187796,0
0.643178932901876,-0.7865285228379424,0
0.022174049785594896,-0.9801678176761495,0
-0.6440801919483168,0.7406565757225858,1
0.4175892170270339,0.4413696080347467,1
0.721564870391546,-0.3013609522794727,0
-0.5474472810389002,0.7555044688672585,1
-0.6984138935788471,0.5562692613898754,1
-0.5684112255021274,0.25894092807747193,1
-0.5091638776915832,0.847646309099664,1
0.23941558913426242,0.3509119670355305,1
0.611060627145068,0.206136547337743,1
0.4212624431694785,0.8003331178590161,1
-0.3760106548452684,0.9019972537242948,1
0.27397105191291105,-0.21840373412673708,0
0.37329587567251177,0.3119443794045953,1
0.09750290107961113,-0.8479280680017036,0
-0.20507426925314798,-0.910582543588419,0
-0.828331670915543,0.636306798787521,1
0.3698877262966549,-0.6836371220629869,0
0.22248099048800318,-0.522235382632521,0
-0.6625162347971401,-0.47086018062310275,0
-0.3093179942315747,0.37588816922671087,1
0.16037741060920685,0.4262307987912388,1
-0.583749049995899,-0.20200293402628455,0
0.910825914174997,-0.8812649582445622,0
0.8307407850693542,0.16392301799841524,1
-0.13918836514601196,-0.2058120211321146,0
-0.8141117117189294,0.9028001357372408,1
-0.879396089922436,0.9263000279087303,1
0.5173934143140277,-0.7056445940416984,0
-0.7484356124967648,0.2974245207050785,1
-0.9004328636646879,0.36442167324978625,1
0.20178566012082233,0.43510617663356355,1
-0.11068359546652906,0.5240857313922902,1
0.3721763304666925,0.8595877956563425,1
-0.2404644820030517,-0.28318328788038083,0
0.8733897538584257,0.8694174477364518,1
0.5299997023851486,-0.2155965934884998,0
-0.9135880181821332,-0.4196891679993313,0
0.3246706096918459,-0.6099420782826801,0
-0.6631964107864274,0.7552504612885595,1
0.8043855293514781,0.6632258633631436,1
-0.40381513686919024,-0.46137473561150166,0
-0.5696188924797578,0.8839616550982687,1
-0.7026931389666133,-0.7191352230682215,0
