x,y,labels
-0.5388289438521812,0.5364756673003497,0.0
-0.3770036275313595,0.45517427065369065,0.0
-0.8836969420525974,0.3659344741249777,0.0
-0.9441767587495848,0.6940341875348829,0.0
-0.6083544289852519,0.8333963887449941,0.0
-0.6579124979917836,0.7655528292287668,0.0
-0.8548576311974617,0.2381426696038803,0.0
-1.0366148771497325,0.6763551792968088,0.0
-0.5544029468923315,0.6295309160535594,0.0
-0.8681139751623492,0.6965765590412741,0.0
-0.7773151438783291,0.6114223566696817,0.0
-1.094385418234822,0.5824946940965355,0.0
-0.707857967178199,0.6522160294806885,0.0
-0.8346703962721158,0.40180683893876806,0.0
-0.916308821168345,0.6333299158233828,0.0
-1.2539587384082733,0.5544862731709936,0.0
-0.707702325532163,0.853274185361167,0.0
-0.9374104995212598,0.7048068329023234,0.0
-1.1096771024362648,0.600509280283564,0.0
-0.7662052505694352,0.6496535935646602,0.0
-0.8391856675643834,0.5454528726324498,0.0
-0.815065980263013,0.2931897113630122,0.0
-0.4513983538748208,0.5271825097209619,0.0
-0.9240752865110571,1.1009092480953298,0.0
-1.1482791395170162,0.9658710894772933,0.0
-1.1191154468897282,0.6303264390135921,0.0
-0.4792244604524827,0.332482110704217,0.0
-0.44730504777434865,0.7124596408646123,0.0
-1.0808501219453723,0.17391062583295608,0.0
-0.27351731715715044,0.12645449120239693,0.0
-0.4323830622549033,0.03070842215884506,0.0
-0.821362935401371,0.6235087808443301,0.0
-0.7704959080373026,0.7934688223973185,0.0
-0.3036251543849818,0.7600538575293302,0.0
-0.7751175970481979,0.2888770487157571,0.0
-0.8176891260700491,0.3512793629866645,0.0
-0.87281120120178,0.2991293719265067,0.0
-0.8356705930087026,0.3963505483591801,0.0
-0.7883508663679106,0.8743420133516199,0.0
-1.053920815839071,0.6937046950684085,0.0
-0.514032548557859,0.6811156943384471,0.0
-1.0399075530231399,0.5679761655444178,0.0
-0.6310191735990921,0.5161520260983474,0.0
-0.8339249534944075,0.48178025131897795,0.0
-0.7952872900884962,0.40244531229870406,0.0
-0.8344342724571394,0.9129354481976721,0.0
-0.8552980756181814,0.6102851490711434,0.0
-0.711119601193066,0.17096982927290477,0.0
-0.41717161473997444,0.7168631320035815,0.0
-0.9691610170204796,0.7505794155227965,0.0
-1.091924073340603,0.6590271430414347,0.0
-0.9611850345906012,0.8248101437960229,0.0
-0.4794513315518407,1.1719396921996599,0.0
-0.9218689217583598,0.6342383905674698,0.0
-0.8703697204352933,1.151657206348958,0.0
-0.9652827167233748,0.7620815774295036,0.0
-0.9727241960150486,0.5593122515296695,0.0
-0.9065544900850093,1.059856906226552,0.0
-0.7063668406313737,0.3781333469085627,0.0
-0.7811664933309445,0.4484148141178866,0.0
-1.3536888768534516,0.7816881427730159,0.0
-1.2927509169374705,0.8189196110584731,0.0
-0.697384654965355,0.7138649545856793,0.0
-0.8695607107637569,1.1636130686066424,0.0
-1.2340998876214595,0.4371002585163626,0.0
-0.511074906550193,0.48861084337878824,0.0
-0.784603552242977,0.7351762344124864,0.0
-0.948470501514754,0.736489864488504,0.0
-0.577765698548158,0.3323549991276092,0.0
-1.0488139391327431,0.7787449076256167,0.0
-1.2431434797658203,1.0680637305768785,0.0
-0.7358812151692352,0.5914754669103691,0.0
-0.723297760274805,0.6465839654632903,0.0
-1.2608363279236108,0.4868941969414339,0.0
-0.7533649604906626,0.5344768348446651,0.0
-0.6537452243483698,0.9195555979297105,0.0
-0.6142085035564445,0.5706247347828225,0.0
-1.345810159290509,0.46418258655889433,0.0
-0.8861234242677435,0.7264627659267313,0.0
-0.6402392942878637,0.8484021849435354,0.0
-0.993942759123613,0.22700579987126135,0.0
-1.06096447498367,0.4375240876057833,0.0
-0.8420763034265797,0.9827183944593054,0.0
-0.9070765061475223,0.7059658826845787,0.0
-0.9096327600134538,0.5780703452786391,0.0
-1.1219915956600448,0.9162141372874768,0.0
-0.4413997277257159,0.7134459989872782,0.0
-0.9713205566033352,0.18717469291126887,0.0
-1.199583232396975,1.0878062856393358,0.0
-0.9559346279324408,0.7755709892652264,0.0
-0.5702789938877539,0.5025973366584591,0.0
-0.462519028703462,0.9051228900644894,0.0
-0.7966518559893825,1.0689231181960668,0.0
-0.32427470719178564,0.6306216747796146,0.0
-0.6238322669237223,0.16850772915280188,0.0
-0.8619004683475905,0.7241643137148029,0.0
-0.8461351531363277,0.6903042218198885,0.0
-0.9147841934040336,0.10608566908045758,0.0
-0.24915501368547222,0.6151741332938431,0.0
-0.42198106870608604,0.8803042529425743,0.0
-0.6125578512193327,0.7048342408140547,0.0
-0.7757412010619309,0.6084943288163952,0.0
-0.4182545596530015,0.4524167797310638,0.0
-0.43329900421404804,0.8588514694059195,0.0
-0.9768839959994688,0.5674989887982023,0.0
-0.7197612757865361,0.8809147904239288,0.0
-0.92511476510033,0.8594567025882596,0.0
-0.8229407933693663,0.6359124660696635,0.0
-0.41027970608583125,0.5304309158008408,0.0
-1.1650783190680292,0.29930950142090035,0.0
-0.6939674004395289,0.7116142057901007,0.0
-0.9483584683355458,0.7455006397569235,0.0
-0.2934064324071648,0.4694481084614448,0.0
-0.4412460786843907,0.6752019308156963,0.0
-1.2803678264576681,1.2347479755363082,0.0
-1.0543264046026293,0.704353821007911,0.0
-0.7305089519399455,0.3789991040834665,0.0
-0.9763520591357066,0.37073470669944086,0.0
-0.6027793377824151,0.21668643489864564,0.0
-1.0425274285015613,0.29255654226296524,0.0
-0.6503319579457958,0.6121421508895054,0.0
-0.7039999128172387,0.5618850235571632,0.0
-0.5686321627509259,1.044277048502902,0.0
-0.870096905659777,0.2486096462804313,0.0
-0.5412936242282798,0.6013045056488564,0.0
-1.031368601021431,0.5769738862047169,0.0
-0.2524110701035751,0.34425452647157817,0.0
-0.672987956550271,0.7097924358295961,0.0
-1.07002694144914,0.461547254877061,0.0
-0.9397088542202291,0.488047905302268,0.0
-0.5028345345100784,0.713663902651039,0.0
-0.5920954418234959,0.8906184102247057,0.0
-0.3481298775967136,1.0120260265994394,0.0
-0.9086652270437122,0.48342980389032225,0.0
-0.7407367786027249,0.7240339340402474,0.0
-0.22644753380313587,0.5581045764613987,0.0
-1.4123570367914569,0.990170019613313,0.0
-0.7940561864182951,0.40308947061298456,0.0
-0.8959769861550123,0.7951216104516088,0.0
-1.4010244919312664,0.6110679336425425,0.0
-0.8552318288516364,0.32720576394119866,0.0
-0.8759678446995505,0.572856637745394,0.0
-0.6509253537556882,0.8132919225558088,0.0
-1.2726700280051735,0.3649575809418507,0.0
-0.8177854445199759,0.7959377916483332,0.0
-1.5813327583603902,0.7170033991691225,0.0
-0.5973764556514054,1.02342363681426,0.0
-0.6630506270792282,0.38395000053800454,0.0
-1.3323270290189022,0.5000257209180714,0.0
-0.7151412817007236,0.248561280708696,0.0
-0.7975550116087201,0.6485848399361862,0.0
-0.6306857991314904,0.4099333021430503,0.0
-0.09932391828957865,0.4053065104149013,0.0
-1.0473645334409998,0.7956889679178986,0.0
-0.9330678772536328,0.43087579167736423,0.0
-0.8796764443274627,0.7851973257625473,0.0
-1.3893189833528539,0.49758669982262627,0.0
-0.6396077694993433,0.49972284138492895,0.0
-1.0844115566283454,0.34789093867209436,0.0
-0.8994272679837219,0.37822934399096086,0.0
-0.9223502668159006,0.2780834947581203,0.0
-0.8665722506676122,0.36388368372910396,0.0
-0.49939928772780146,0.7526989239459643,0.0
-0.9209104755575197,0.42904957411207656,0.0
-0.9790868912282915,0.44907232122119045,0.0
-0.7045017188229323,0.47089191667743424,0.0
-0.8402102417073508,0.9319538566152162,0.0
-0.6476757273259766,0.5560171966378925,0.0
-0.592960259924976,0.4508210975283511,0.0
-0.7950920386155619,0.6510832689594814,0.0
-0.8370907952079689,0.7451130666243105,0.0
-0.7574334558645508,0.41746724141624175,0.0
-0.7961869982602732,0.33317247330856425,0.0
-0.7649250104679379,0.2685999106433785,0.0
-0.7411640298524848,0.6331999319269542,0.0
-0.763210424127738,0.7281320147365211,0.0
-0.806461523004496,0.8504733682070849,0.0
-0.9461634373720244,0.6092126207557801,0.0
-0.5292590282772989,0.5366692371068531,0.0
-1.0022531892267874,0.38633173237425456,0.0
-0.6265465020747446,0.22872748263113418,0.0
-0.9673217750384215,0.5246443364296063,0.0
-1.0760266900022093,0.308365842127616,0.0
-0.4419399119052627,0.5977804495078163,0.0
-0.2764060981298586,0.14025400711576552,0.0
-0.659557954882138,0.6052467353212667,0.0
-0.6205816217628256,0.8306366777058178,0.0
-0.6266414616576187,0.6536195251654624,0.0
-0.7841210717725772,0.9114235330012399,0.0
-1.0181348260783527,0.6898470880424801,0.0
-1.056700647458083,0.2965122196130434,0.0
-0.7918247349119604,0.8770848616897445,0.0
-0.5886804204077085,0.055430362048541904,0.0
-0.7264137746490067,0.2738991107641038,0.0
-0.6689728384512802,0.3655703885593823,0.0
-0.8267793620646922,0.6467757330053917,0.0
-0.6940981805289532,0.477300125751444,0.0
-0.4795115329492911,0.7583491728333603,0.0
-1.1926106902787112,0.6462415878683037,0.0
-0.48332096972496896,0.7907915276643394,0.0
0.5717374160532531,-0.4495102249847076,1.0
0.8358103977119611,-0.32613717894815125,1.0
0.5524942929623721,-0.7556931393455275,1.0
0.5053998451460563,-0.5097088745143614,1.0
0.3281944462714244,-0.9809780633985803,1.0
0.6515824539260218,-0.8427371184952694,1.0
0.44853906531501986,-0.33154176580595535,1.0
0.46220200998040656,-0.40271480932198733,1.0
0.6801553753672427,-0.610523541817873,1.0
0.9466166701179479,-0.4499874294504458,1.0
0.4407986510733431,-0.6293195344783613,1.0
0.4891922427659886,-0.43641348808186364,1.0
0.6754810779081335,-1.0558446773282542,1.0
0.4491469666461345,-0.5730152429107513,1.0
0.11278646038081214,-0.2658889104259307,1.0
0.7558443108016123,-0.6161824412427082,1.0
0.28208943455386076,-0.13116918829262636,1.0
0.5288827257001972,-0.9369188413341112,1.0
0.37046870133673127,-0.6972816785539633,1.0
0.5756917247030087,-0.2817972490832104,1.0
0.7244179959832391,-0.3176372657564102,1.0
0.815789623908903,-0.8949102705816391,1.0
0.8579983942799693,-0.6899072863048477,1.0
0.5401261504433792,-0.10003629593825814,1.0
0.8043450972257524,-0.6338688490071573,1.0
0.5238694045456959,-0.3655328561062196,1.0
0.5082075283007359,-0.7151640795479786,1.0
0.4557103852695873,-0.6610004656350442,1.0
1.1870266100763116,-0.20488857946585332,1.0
0.21466586224725676,-0.4179002958343062,1.0
0.349447715463312,-0.6849026077955256,1.0
0.4461482018553712,-0.6464549713774304,1.0
0.5589391063172043,-0.6037363801665406,1.0
0.3761206248867923,-0.533762084940756,1.0
0.3580023123708367,-0.5312358799954944,1.0
0.25138954115535017,-0.21471016974674545,1.0
0.6660810687033697,-0.6167570097517723,1.0
0.49950410266060774,-0.9269503092805719,1.0
0.2883004982322299,-0.3067976604905377,1.0
0.8132272501829038,-0.2377573047480961,1.0
0.8174296941543739,-0.5341937351552454,1.0
